NOME,TIPO
CUBANACAN GROUP,J
CUBANACAN INTERNATIONAL B.V,J
CUBANACAN U.K. LIMITED,J
HAVANATUR S.A.,J
HAVANATUR BAHAMAS LTD.,J
HAVANATUR CHILE S.A.,J
LA COMPANIA TIENDAS UNIVERSO S.A.,J
FUNDACION PARA LA PAZ DE CORDOBA,J
ELKIN ALBERTOARROYAVE RUIZ,F
RAFAEL DARIOATENCIA PITALUA,F
EDGAR FERNANDOBLANCO PUERTA,F
HECTOR GERMANBUITRAGO PARADA,F
CARLOSCASTANO GIL,F
JOSE VICENTECASTANO GIL,F
HENRYCASTELLANOS GARZON,F
LUIS EDUARDOCIFUENTES GALINDO,F
IVAN ROBERTODUQUE GAVIRIA,F
HERNANGIRALDO SERNA,F
SOR TERESAGOMEZ ALVAREZ,F
RAMON MARIAISAZA ARANGO,F
SALVATOREMANCUSO GOMEZ,F
LUCIANOMARIN ARANGO,F
DIEGO FERNANDOMURILLO BEJARANO,F
SHAYKH ABD-AL-MAJIDAL-ZINDANI,F
LITTLE CONNEMARA 1 FARM,J
LOT 3A OF DETE VALLEY FARM,J
M & S SYNDICATE (PVT) LTD.,J
PATTERSON FARM,J
ZIMBABWE DEFENCE INDUSTRIES (PVT) LTD.,J
SUNDUSABD AL-GHAFAR,F
JAWHAR MAJIDAL-DURI,F
NIDALAL-RABI'I,F
ALI BARZAN IBRAHIM HASANAL-TIKRITI,F
ALI SADDAM HUSSEINAL-TIKRITI,F
HALA SADDAM HUSSEINAL-TIKRITI,F
KHAWLA BARZAN IBRAHIM HASANAL-TIKRITI,F
MOHAMMAD BARZAN IBRAHIM HASANAL-TIKRITI,F
NOOR BARZAN IBRAHIM HASANAL-TIKRITI,F
RAGHAD SADDAM HUSSEINAL-TIKRITI,F
RANA SADDAM HUSSEINAL-TIKRITI,F
SAJA BARZAN IBRAHIM HASANAL-TIKRITI,F
THORAYA BARZAN IBRAHIM HASANAL-TIKRITI,F
INTISSARAL-UBAYDI,F
SAMIRASHAHBANDAR,F
SAJIDA KHAYRALLAHTILFAH,F
HOLA SUN HOLIDAYS LIMITED,J
OTHMANDERAMCHI,F
L'HADIBENDEBKA,F
YACINEAHMED NACER,F
ABDERRAHMANEKIFANE,F
ALIEL HEIT,F
FETHI BEN ASSEN BEN SALEMHADDAD,F
MOUSTAFAABBES,F
YOUCEFABBES,F
AL WASEL AND BABEL GENERAL TRADING LLC,J
"AL-BASHAIR TRADING COMPANY, LTD",J
AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,J
AVIATRANS ANSTALT,J
LOGARCHEO S.A.,J
ADNAN S. HASANAHMED,F
TARIK NASSER S.AL OBAIDI,F
MUNIRAL-QUBAYSI,F
HIKMAT JARJESBAHNAM,F
HACENEALLANE,F
KAMELDJERMANE,F
DHOUEL-AICH,F
AHMADZERFAOUI,F
AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : BOSNIA BRANCH,J
TAIBAH INTERNATIONAL : BOSNIA BRANCH,J
AL FURQAN,J
DR. SAHIRBURHAN,F
GENERAL MAKI MUSTAFAHAMUDAT,F
ADIBSHABAN,F
ROODISLEWA,F
EDUARDO RAMONARELLANO FELIX,F
FRANCISCO JAVIERARELLANO FELIX,F
ARELLANO FELIX ORGANIZATION,J
JUAREZ CARTEL,J
NORRISNEMBHARD,F
HAJI BASHIRNOORZAI,F
LEEBERTRAMCHARAN,F
ARMANDOVALENCIA CORNELIO,F
FERNANDO MELCIADESZEVALLOS GONZALES,F
AERO CONTINENTE S.A,J
AVIANDINA S.A.C.,J
IAC INTERNATIONAL INC.,J
JOHN YVANMEJIA MAGNANI,F
"SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.",J
LUPE MARITZAZEVALLOS GONZALES,F
MILAGROS ANGELINAZEVALLOS GONZALES,F
WINSTON RICARDOZEVALLOS GONZALES,F
AERO CONTINENTE (USA) INC.,J
CARGO AIRCRAFT LEASING CORP.,J
"INTERNATIONAL PACIFIC TRADING, INC.",J
AL-HARAMAIN : AFGHANISTAN BRANCH,J
AL-HARAMAIN : ALBANIA BRANCH,J
AL-HARAMAIN : BANGLADESH BRANCH,J
AL-HARAMAIN : ETHIOPIA BRANCH,J
AL-HARAMAIN : THE NETHERLANDS BRANCH,J
AQEEL ABDULAZIZ AQEEILAL-AQIL,F
HASSAN ABDULLAH HERSIAL-TURKI,F
ASSAD AHMADBARAKAT,F
CASA APOLLO,J
BARAKAT IMPORT EXPORT LTDA,J
KAMELDARRAJI,F
IMED BEN BECHIR BEN HAMDAJAMMALI,F
HABIB BEN AHMEDLOUBIRI,F
CHABAANE BEN MOHAMEDTRABELSI,F
SAVOKRUNIC,F
MILEPEJCIC,F
ZORANPETRIC,F
VIKTOR ANATOLIJEVITCHBOUT,F
SANJIVAN SINGHRUPRAH,F
A.W.A. ENGINEERING LIMITED,J
ABDUL HUSSEINABBAS,F
ADMINCHECK LIMITED,J
"ADVANCED ELECTRONICS DEVELOPMENT, LTD",J
RASEMAHMAD,F
WALLID ISSAAHMAD,F
ADNAN TALIB HASSIMAL-AMIRI,F
AL-ARABI TRADING COMPANY LIMITED,J
ABD AL-WAHHAB UMAR MIRZAAL-ATRUSH,F
DAFIRAL-AZAWI,F
HIKMET ABDALLAHAL-BAZZAZ,F
LEILA N.S.AL-DAJANI,F
NADIM S.AL-DAJANI,F
SA'ADAL-DAJANI,F
HAMID YUSIFAL-HAMMADI,F
ISAM RASHIDAL-HUWAYSH,F
SADI TUMA ABBASAL-JABBURI,F
AHMAD HUSSEINAL-KHODAIR,F
HUSSEIN KAMEL HASSANAL-MAJID,F
SHABIB LAZEMAL-MALIKI,F
NAZAR JUMAH ALIAL-QASIR,F
KARIM HASANAL-RIDA,F
DR. KHADIMAL-RUBA,F
MUHAMMAD SAID KAZIMAL-SAHHAF,F
ARSHAD MUHAMMAD AHMAD MUHAMMADAL-ZIBARI,F
ABDEL-SALAM ABDEL-RAHMANALAWI,F
ALLAIDIN HUSSAINALWAN,F
AMD CO. LTD AGENCY,J
ARAB PETROLEUM ENGINEERING COMPANY LTD,J
ARAB PROJECTS COMPANY S.A. LTD.,J
ARCHI CENTRE I.C.E. LIMITED,J
ARCHICONSULT LIMITED,J
ASSOCIATED ENGINEERS,J
HACHIM K.ATIA,F
HACHIM K.ATIA,F
HACHIM K.ATIA,F
ATLAS AIR CONDITIONING COMPANY LIMITED,J
ATLAS EQUIPMENT COMPANY LIMITED,J
BAROON SHIPPING COMPANY LIMITED,J
ALI ASHOURDAGHIR,F
DURAND PROPERTIES LIMITED,J
ENDSHIRE EXPORT MARKETING,J
FALCON SYSTEMS,J
SAMAL MAJIDFARAJ,F
FARTRADE HOLDINGS S.A.,J
JUM'A ABDULFATTAH,F
H & H METALFORM GMBH,J
MOHAMMED TURKIHABIB,F
HELFORD DIRECTORS LIMITED,J
I.P.C. INTERNATIONAL LIMITED,J
I.P.C. MARKETING LIMITED,J
"INVESTACAST PRECISION CASTINGS, LTD.",J
IRAQI ALLIED SERVICES LIMITED,J
IRAQI FREIGHT SERVICES LIMITED,J
IRAQI TRADE CENTER,J
JARACO S.A.,J
LATIF NUSAYYIFJASIM,F
HANA PAULJON,F
GEORGEJUME'AN,F
LABEED A.KARAGHULLY,F
KEENCLOUD LIMITED,J
DR. AHMAD MURTADA AHMADKHALIL,F
ASSIM MOHAMMED RAFIQ ABDULMALIK,F
MEED INTERNATIONAL LIMITED,J
ABDUL KADER IBRAHIMMOHAMED,F
UMID MEDHATMUBARAK,F
SAALIMNAMAN,F
KARIM DHAIDASOMRAN,F
ORIENT SHIPPING LIMITED,J
PANDORA SHIPPING CO. S.A.,J
PETRA NAVIGATION & INTERNATIONAL TRADING CO. LTD.,J
RAJBROOK LIMITED,J
"REYNOLDS AND WILSON, LTD.",J
HANNARZOOKI,F
ABD AL-MUNIM AHMADSALIH,F
T N K FABRICS LIMITED,J
T.E.G. LIMITED,J
T.M.G. ENGINEERING LIMITED,J
AKTHAMTALL,F
TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE,J
TECHNOLOGY AND DEVELOPMENT GROUP LTD,J
"TIGRIS TRADING, INC.",J
TRADING & MARITIME INVESTMENTS,J
U.I. INTERNATIONAL,J
YOUSUFZAHRAN,F
AKRAMZAINAL,F
WHALE SHIPPING LTD.,J
A.T.E. INTERNATIONAL LTD.,J
ABBAS KHALAFKUNFUTH,F
MUHANNAD JUMA YAL-TAMIMI,F
BLOTO INTERNATIONAL COMPANY,J
MELFI MARINE CORPORATION S.A.,J
SOLIMANAL-BUTHE,F
AL-HARAMAIN FOUNDATION : COMOROS ISLANDS,J
ISLAMIC AFRICAN RELIEF AGENCY,J
MOHAMMED IBRAHIMSULAIMAN,F
JAFFAR AHMAD ABDULLAHMAKKI,F
ABDUL AZIZABBAKAR MUHAMAD,F
KHALID AHMAD JUMAHAL-SUDANI,F
IBRAHIMBUISIR,F
GABRIELPUERTA PARRA,F
LUIS ANTONIOHERNANDEZ ZEA,F
INTERCONTINENTAL DE AVIACION S.A.,J
ACCIRENT S.A.,J
AEROCOMERCIAL ALAS DE COLOMBIA LTDA.,J
AEROVIAS ATLANTICO LTDA.,J
ASOCIACION TURISTICA INTERNACIONAL S.C.S.,J
CIA. CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.,J
COMERCIALIZADORA ANDINA BRASILERA S.A.,J
DESARROLLOS AGROINDUSTRIALES S.A.,J
GREEN ISLAND S.A.,J
INDUSTRIAL MINERA Y PECUARIA S.A.,J
INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,J
INVERSIONES Y COMERCIALIZADORA INCOM LTDA.,J
LA FRONTERA UNION GALVEZ Y CIA S EN C,J
LARGO LEASING LTD.,J
TRANS PACIFIC WORLD LEASING LIMITED,J
PIEDADVELEZ RENGIFO,F
MELBA ROSAARCE JARAMILLO,F
ANA ELVIAHERNANDEZ ZEA,F
ISLAMIC STATE OF IRAQ AND THE LEVANT,J
SERCUBA,J
JESUS ABRAHAMLABRA AVILES,F
GILBERTOHIGUERA GUERRERO,F
EFRAINPEREZ PASUENGO,F
JORGEAURELIANO FELIX,F
RIGOBERTOYANEZ GUERRERO,F
ARMANDOMARTINEZ DUARTE,F
KHADAFI ABUBAKARJANJALANI,F
SAAD RASHED MOHAMMADAL-FAQIH,F
ADEL ABDUL JALIL IBRAHIMBATARJEE,F
SERB DEMOCRATIC PARTY,J
ZDRAVO,J
KOMOTKO,J
MIROSLAVBRALO,F
VLASTIMIRDJORDJEVIC,F
VLADIMIRLAZAREVIC,F
SRETENLUKIC,F
MOVEMENT FOR ISLAMIC REFORM IN ARABIA,J
MUHSINAL-FADHLI,F
RAMCHARAN LTD,J
RAMCHARAN BROTHERS LTD,J
CARIBBEAN SHOWPLACE LTD,J
CARIBBEAN BEACH PARK,J
HAJI BAZMOHAMMAD,F
ZUHAYRSHALISH,F
ASIFSHALISH,F
SES INTERNATIONAL CORP,J
MUHAMMAD YUNISAHMAD,F
BILAL MANSURAL-HIYARI,F
ABURUSDAN,F
ARISSUMARSONO,F
YASIR SABAWI IBRAHIM HASANAL-TIKRITI,F
OMAR SABAWI IBRAHIM HASANAL-TIKRITI,F
AYMAN SABAWI IBRAHIM HASANAL-TIKRITI,F
IBRAHIM SABAWI IBRAHIM HASANAL-TIKRITI,F
ELEHSSAN,J
ISLAMIC JIHAD GROUP,J
IGNACIOCORONEL VILLAREAL,F
ARRIOLA MARQUEZ ORGANIZATION,J
MIGUEL ANGELARRIOLA MARQUEZ,F
OSCAR ARTUROARRIOLA MARQUEZ,F
MOON CHIWONG,F
RIGOBERTOGAXIOLA MEDINA,F
RUSTUMGHAZALI,F
GHAZIKANAAN,F
MARCO MARINODIODATO DEL GALLO,F
KOREA MINING DEVELOPMENT TRADING CORPORATION,J
TANCHON COMMERCIAL BANK,J
KOREA RYONBONG GENERAL CORPORATION,J
AEROSPACE INDUSTRIES ORGANIZATION,J
SHAHID HEMMAT INDUSTRIAL GROUP,J
SHAHID BAKERI INDUSTRIAL GROUP,J
SCIENTIFIC STUDIES AND RESEARCH CENTER,J
BASHAR SABAWI IBRAHIM HASANAL-TIKRITI,F
SA'D SABAWI IBRAHIM HASANAL-TIKRITI,F
AHMEDEL BOUHALI,F
FAYCALBOUGHANEMI,F
ABDELKADERLAAGOUB,F
ALLAN GRANGE FARM,J
AUCHENBURG FARM,J
BAMBOO CREEK FARM,J
BOURNE FARM,J
COLD COMFORT FARM TRUST CO-OPERATIVE,J
CORBURN 13 FARM,J
EIRIN FARM,J
EYRIE FARM,J
FOUNTAIN FARM,J
HARMONY FARM,J
LOCHINVAR FARM,J
LOTHAIN FARM,J
MARONDERA MAPLE LEAF FARM,J
OLDHAM FARM,J
PIMENTO FARM,J
R/E OF AUDREY FARM,J
SPRING SP FARM,J
ULVA FARM,J
UMGUZA BLOCK FARM,J
"SERVICIOS ADMINISTRATIVOS Y DE ORGANIZACION, S.C.",J
"KONTROLES ELECTRONICOS DE BAJA CALIFORNIA, S.A. DE C.V.",J
"COMERCIALIZADORA AMIA, S.A. DE C.V.",J
MARTINMELGOZA TORRES,F
HECTORALTAMIRANO LOPEZ,F
YOLANDA ESTHELASOTO GIL,F
CARLOS MARIOMARTINEZ CASAS,F
ABIGAILTAPIA ORTEGA,F
BEATRIZ RAQUELLOPEZ POBLANO,F
MARISELACARRERA YLLADES,F
MARIO ALBERTOPEREZ CASTANO,F
ARTUROHERNANDEZ MORENO,F
EDGAR FERNANDOARRIOLA MARQUEZ,F
LUIS RAULARRIOLA MARQUEZ,F
INDIO VITORIO S. DE P.R. DE R.L. DE C.V.,J
CHIHUAHUA FOODS S.A. DE C.V.,J
CORRALES SAN IGNACIO S.P.R. DE R.L. DE C.V.,J
CAMBIOS PALMILLA S.A. DE C.V.,J
GASOLINERAS SAN FERNANDO S.A. DE C.V.,J
INMOBILIARIA EL PRESON S.A. DE C.V.,J
INMOBILIARIA EL ESCORPION DEL NORTE S.A. DE C.V.,J
DEL NORTES CARNES FINAS SAN IGNACIO S.A. DE C.V.,J
AUTO EXPRESS DORADOS S.A. DE C.V.,J
JORGE ARTUROLICON MUNOZ,F
WILLEBALDOCARRASCO MIRANDA,F
GUADALUPE ARMANDOARREOLA GOMEZ,F
PAOLAARRIOLA LUNA,F
ASSEFSHAWKAT,F
GEORGECHIWESHE,F
GODWINMATANGA,F
OBERTMATSHALAGA,F
CAINMATHEMA,F
INNOCENT TONDERAIMATIBIRI,F
BRIGHTMATONGA,F
DR. ABDUL LATIFSALEH,F
AMBROSEMUTINHIRI,F
RICHARDNDLOVU,F
MICHAEL RUEBENNYAMBUYA,F
HANI MUHAMMAD YUSUFAL-SIBA'I,F
ZAKI IZZAT ZAKIAHMAD,F
ABDULLAH MUHAMMAD RAJABABD AL-RAHMAN,F
MUHAMMAD AHMAD SHAWQIAL-ISLAMBULI,F
ALI SA'D MUHAMMADMUSTAFA BAKRI,F
WEBSTER KOTIWANISHAMU,F
PATRICKZHUWAO,F
MONICACHINAMASA,F
GIDEONGONO,F
BEAUTY LILYZHUWAO,F
NATASHAMUCHINGURI,F
TANYAMUCHINGURI,F
TSITSI CHIHURISEKERAMAYI,F
HESONG TRADING CORPORATION,J
TOSONG TECHNOLOGY TRADING CORPORATION,J
KOREA COMPLEX EQUIPMENT IMPORT CORPORATION,J
KOREA KWANGSONG TRADING CORPORATION,J
KOREA PUGANG TRADING CORPORATION,J
KOREA RYONGWANG TRADING CORPORATION,J
KOREA INTERNATIONAL CHEMICAL JOINT VENTURE COMPANY,J
KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,J
RONNAYUTUDOMDET,F
HIRANCHARIAPAPORN,F
APINGJUNTARAPRAPORN,F
SUWITPHUANGPHET,F
ARINJANPRAPAPORN,F
SOMBOONKRADUMPORN,F
VAREEKRADUMPORN,F
WIMONSICHAIWORASIN,F
WILAICHAIWORASIN,F
WINAIPICHAYOS,F
WARINCHAIJAMROONPHAN,F
NICE FANTASY GARMENT COMPANY LTD.,J
V.R. FRUIT COMPANY,J
SIAM NICE COMPANY LTD.,J
SCORE COMMERCIAL COMPANY LTD.,J
RUNGRIN COMPANY LTD.,J
RATTANA VICHAI COMPANY LTD.,J
PROGRESS SURAWEE COMPANY LTD.,J
PLUS TECH AUTO SUPPLY COMPANY LTD.,J
PLOYDAENG JEWELRY SHOP,J
MAESAI K.D.P. COMPANY LTD.,J
KRADUMPORN IMPORT EXPORT COMPANY LTD.,J
HATKAEW COMPANY LTD.,J
GREEN CAR RENT LIMITED PARTNERSHIP,J
BANGKOK SILK FLOWER COMPANY LTD.,J
BANGKOK ARTI-FLORA DESIGN LIMITED PARTNERSHIP,J
A-TEAM CHEMICALS COMPANY LTD.,J
JULIO CESARLOPEZ PENA,F
MARIA TERESARESTREPO VICTORIA,F
EDUARDORESTREPO VICTORIA,F
RAMON ALBERTOQUINTERO SANCLEMENTE,F
LUIS ENRIQUECALLE SERNA,F
JOSE IGNACIOBEDOYA VELEZ,F
WILBERVARELA,F
"RR TOUR, S.A. DE C.V.",J
AGROPECUARIA PALMA DEL RIO S.A.,J
ASESORIAS PROFESIONALES LTDA.,J
JAINAL ANTELSALI JR.,F
RADULANSAHIRON,F
ISNILON TOTONIHAPILON,F
ATA ABDOULAZIZRASHID,F
MAZEN ALIHUSSEIN,F
FARHAD KANABIAHMAD,F
RAFIK MOHAMADYOUSEF,F
DIEMAN ABDULKADIRIZZAT,F
IBRAHIM MOHAMEDKHALIL,F
ABD AL-RAHMANAL-FAQIH,F
GHUMAABD'RABBAH,F
ABDULBAQI MOHAMMEDKHALED,F
TAHIRNASUF,F
MOHAMMEDBENHAMMEDI,F
SARA PROPERTIES LIMITED,J
MEADOWBROOK INVESTMENTS LIMITED,J
OZLAM PROPERTIES LIMITED,J
SANABEL RELIEF AGENCY LIMITED,J
MUSAHILAL,F
AL MANAR TV,J
LEBANESE MEDIA GROUP,J
AL NOUR RADIO,J
GABRIL ABDUL KAREEMBADRI,F
ABU BAKARBA'ASYIR,F
GUN GUN RUSMANGUNAWAN,F
TAUFIKRIFKI,F
ABDULLAHANSHORI,F
KOHAS AG,J
JAKOBSTEIGER,F
GAFFAR MOHMEDEL HASSAN,F
ADAM YACUBSHANT,F
MAHMOUD KHALEDZAHHAR,F
FATHI AHMAD MOHAMMADHAMMAD,F
"LIMMT ECONOMIC AND TRADE COMPANY, LTD.",J
"BEIJING ALITE TECHNOLOGIES CO., LTD.",J
CHINA NATIONAL PRECISION MACHINERY IMPORT/EXPORT CORPORATION,J
HAJI ALINAWAY,F
AMEZCUA CONTRERAS ORGANIZATION,J
FAHDJAMIL GEORGES,F
DAWOODIBRAHIM,F
DAWOOD IBRAHIM ORGANIZATION,J
ALYAKSANDR RYHOROVICHLUKASHENKA,F
VIKTAR HRYHORYAVICHHALAVANAU,F
ALIAKSANDR LEANIDAVICHZIMOUSKY,F
SANAM INDUSTRIAL GROUP,J
YA MAHDI INDUSTRIES GROUP,J
STIAPAN MIKALAYEVICHSUKHARENKA,F
DZMITRY VALERYEVICHPAULICHENKA,F
VIKTAR ULADZIMIRAVICHSHEIMAN,F
LIDZIYA MIHAULAUNAYARMOSHINA,F
NATALLIA ULADZIMIRAUNAPIATKEVICH,F
VIKTAR ALIAKSANDRAVICHLUKASHENKA,F
ULADZIMIR ULADZIMIRAVICHNAUMAU,F
ABD AL HAMID SULAIMAN MUHAMMEDAL-MUJIL,F
ABU SUFIAN AL-SALAMABI MUHAMMED AHMED'ABD AL-RAZZIQ,F
NETHERLANDS CARIBBEAN BANK N.V.,J
HISHAMIKHTIYAR,F
RAMIREZ ABADIA Y CIA. S.C.S.,J
DISDROGAS LTDA.,J
ISLAMIC RESISTANCE SUPPORT ORGANIZATION,J
YOUSSER COMPANY FOR FINANCE AND INVESTMENT,J
BAYT AL-MAL,J
HUSAYNAL-SHAMI,F
PLAYA MAR S.A. DE C.V.,J
INMOBILIARIA ESPARTA S.A. DE C.V.,J
INMOBILIARIA LA PROVINCIA S.A. DE C.V.,J
INMOBILIARIA ESTADO 29 S.A. DE C.V.,J
INMOBILIARIA TIJUANA COSTA S.A. DE C.V.,J
URBANOHERNANDEZ SOMERO,F
MIGUEL ANGELURIBE URIBE,F
JOSE JULIAN BRUNOJIMENEZ PEREZ,F
FRANCO ARTUROPELAYO MENDOZA,F
SANDRA MILENAHERNANDEZ ARBOLEDA,F
WILMER DE JESUSGOMEZ BUSTAMANTE,F
JUAN CARLOSGIRALDO FRANCO,F
JAIMEROJAS FRANCO,F
YOLANDA SOFIACANO ALZATE,F
DAVINSONGOMEZ OCAMPO,F
CARLOS ARTUROPATINO RESTREPO,F
LUIS ALFONSOGOMEZ BUSTAMANTE,F
JOSE ALDEMARRENDON RAMIREZ,F
JHON EIDELBERCANO CORREA,F
INVERSIONES MACARNIC PATINO Y CIA S.C.S.,J
COMERCIALIZADORA DE CAFE DEL OCCIDENTE CODECAFE LTDA.,J
GOMEZ MARIN LTDA.,J
GAVIOTAS LTDA.,J
CANO AGUDELO S EN C,J
NAJMUDDIN FARAJAHMAD,F
HAMIDAL-ALI,F
JABERAL-JALAMAH,F
MUBARAK MUSHAKHAS SANADAL-BATHALI,F
KOREA HYOKSIN TRADING CORPORATION,J
DIMITRI IGOREVICHPOPOV,F
KHAWA PANGAMANDRO,F
DOUGLASMPANO,F
LAURENTNKUNDA,F
IGNACEMURWANASHYAKA,F
HATIM AHMADBARAKAT,F
HAMZI AHMADBARAKAT,F
SOBHI MAHMOUDFAYAD,F
SALEH MAHMOUDFAYAD,F
CASA HAMZE,J
MUHAMMAD YUSIFABDALLAH,F
FAROUKOMAIRI,F
MOHAMADTARABAIN CHAMAS,F
MOHAMMAD FAYEZBARAKAT,F
ALI MUHAMMADKAZAN,F
GALERIA PAGE,J
JIHAD AL-BINA,J
MOHAMMEDAL GHABRA,F
CARGO FREIGHT INTERNATIONAL,J
COMPAGNIE AERIENNE DES GRANDS LACS,J
GREAT LAKES BUSINESS COMPANY,J
KHALIL IBRAHIM MOHAMED ACHAR FOUDAILTAHA,F
KALAYE ELECTRIC COMPANY,J
HIGHER INSTITUTE OF APPLIED SCIENCE AND TECHNOLOGY,J
ELECTRONICS INSTITUTE,J
NATIONAL STANDARDS AND CALIBRATION LABORATORY,J
FARHAD AHMEDDOCKRAT,F
JUNAID ISMAILDOCKRAT,F
SNIPER AFRICA,J
PETR PETROVICHMIKLASHEVICH,F
YURY NIKOLAEVICHPODOBED,F
OLEG LEONIDOVICHSLIZHEVSKY,F
ALEKSANDR MIKHAILOVICHRADKOV,F
VLADIMIR VASILYEVICHRUSAKEVICH,F
YURYSIVAKOV,F
BUTEMBO AIRLINES,J
CONGOCOM TRADING HOUSE,J
MACHANGA LTD.,J
UGANDA COMMERCIAL IMPEX,J
DIEUDONNEOZIA MAZIO,F
DEFENSE INDUSTRIES ORGANIZATION,J
AHMAD MUHAMMEDHARUN,F
AWAD IBNAUF,F
CONSTRUCTORA AMERICA S.A.,J
INVERSIONES Y REPRESENTACIONES S.A.,J
FREDY DE JESUSALVAREZ DEL RIO,F
ELVIS ANGUSLOGAN MOREY,F
JHON PAULCASTRO PAEZ,F
STRATONMUSONI,F
NUR AL-DINAL-DIBISKI,F
SA'ID YUSIF ALI ABUAZIZAH,F
'ALI SULAYMAN MAS'UD 'ABDAL-SAYYID,F
JAVIERTORRES FELIX,F
CARMEN AMELIAARAUJO LAVEAGA,F
JESUS ALFONSOLOPEZ DIAZ,F
SANTOSBUENO GARCIA,F
JOSE ANTONIOPEREGRINA TOBOADA,F
MODESTAZAMBADA NIEBLA,F
MONICA DEL ROSARIOZAMBADA NIEBLA,F
MIDIAM PATRICIAZAMBADA NIEBLA,F
MARIA TERESAZAMBADA NIEBLA,F
ROSARIONIEBLA CORDOZA,F
ROSARIO NIEBLA CARDOZA A. EN P.,J
ESTANCIA INFANTIL NINO FELIZ S.C.,J
ESTABLO PUERTO RICO S.A. DE C.V.,J
JAMARO CONSTRUCTORES S.A. DE C.V.,J
NUEVA INDUSTRIA DE GANADEROS DE CULIACAN S.A. DE C.V.,J
BANK SADERAT IRAN,J
AZZA AIR TRANSPORT COMPANY LTD.,J
FARAYAND TECHNIQUE,J
HASAN HASHIM KHALAFAL-DULAYMI,F
AHMED WATBAN IBRAHIM HASANAL-TIKRITI,F
AHMAD MUHAMMAD YUNISAL-AHMAD,F
SA'AD MUHAMMAD YUNISAL-AHMAD,F
HATEM HAMDANAL-AZAWI,F
THABETAL-DURI,F
FAWZI MUTLAQAL-RAWI,F
VICTOR EMILIOCAZAREZ SALAZAR,F
JORGE MARIOPAREDES CORDOVA,F
SHAHBAZKHAN,F
HAJI AZIZULLAHALIZAI,F
FREDERIK HEINZBARTH,F
GULF CARTEL,J
FAJR INDUSTRIES GROUP,J
MIZAN MACHINE MANUFACTURING GROUP,J
ISLAMIC REVOLUTIONARY GUARD CORPS,J
MINISTRY OF DEFENSE AND ARMED FORCES LOGISTICS,J
MIGUELSANTANILLA BOTACHE,F
AL-SALAH SOCIETY,J
AHMAD HARBAL-KURD,F
MARTYRS FOUNDATION,J
MARTYRS FOUNDATION IN LEBANON,J
PALESTINIAN MARTYRS FOUNDATION,J
"GOODWILL CHARITABLE ORGANIZATION, INC.",J
QASIMALIQ,F
AHMADAL-SHAMI,F
AL-QARD AL-HASSAN ASSOCIATION,J
VICTORIA EUGENIABARRERA RIOS,F
ALVARO ENRIQUEBARRERA RIOS,F
ALFONSOBARRERA RIOS,F
ALVAROBARRERA MARIN,F
JHON JAIRORAMIREZ LENIS,F
ARMANDO ALONSOVILLA VINASCO,F
RUBEN ALBERTOFRANCO RUIZ,F
BENEDICTOQUINONES,F
HERNAN FELIPERAMIREZ GARCIA,F
CAMPO LIBRE A LA DIVERSION E.U.,J
ENSAMBLADORA COLOMBIANA AUTOMOTRIZ S.A.,J
BARRERA RIOS NEGOCIOS INMOBILIARIOS E.U.,J
APVA S.A.,J
ALVARO ENRIQUE BARRERA RIOS Y CIA. S. EN C.S.,J
WORLD LINE SYSTEM S.A.,J
NEGOCIOS Y CAPITALES S.A.,J
COMERCIALIZADORA DE BIENES Y SERVICIOS ADMINISTRATIVOS Y FINANCIEROS S.A.,J
CECEP EDITORES S.A.,J
CECEP S.A.,J
ALFONSO BARRERA RIOS Y CIA. S. EN C.S.,J
UNIDAD CARDIOVASCULAR LTDA.,J
QUINONES MELO Y CIA. LTDA.,J
CONSULTORIAS FINANCIERAS S.A.,J
FATAH AL-ISLAM,J
ISLAMIC REVOLUTIONARY GUARD CORPS (IRGC)-QODS FORCE,J
FRANCISCO JAVIERZULUAGA LINDO,F
RAMIROVANOY MURILLO,F
SOCIEDAD SUPERDEPORTES LTDA.,J
FAHD MUHAMMAD 'ABD AL-'AZIZAL-KHASHIBAN,F
MUHAMMAD 'ABDALLAH SALIHSUGHAYR,F
ABDUL RAHIMAL-TALHI,F
MORTEZAREZAIE,F
ALI AKBARAHMADIAN,F
QASEMSOLEIMANI,F
MOHAMMADHEJAZI,F
ABU MUSTAFAAL-SHEIBANI,F
TAMILS REHABILITATION ORGANISATION,J
KHATAM OL ANBIA GHARARGAH SAZANDEGI NOOH,J
ORIENTAL OIL KISH,J
GHORB KARBALA,J
SEPASAD ENGINEERING COMPANY,J
GHORB NOOH,J
OMRAN SAHEL,J
SAHEL CONSULTANT ENGINEERS,J
HARA COMPANY,J
GHARARGAHE SAZANDEGI GHAEM,J
JAIRO HUMBERTOLOPERA BARBOSA,F
JUAN CARLOSLOPERA BARBOSA,F
ASESORIA Y SOLUCIONES GRUPO CONSULTOR S.A.,J
INVERSIONES EPOCA S.A.,J
J.A.J. BARBOSA Y CIA. S.C.S.,J
